Date,Treatment,Plot,Position,Species name,E,A,Ca,Ci,Pci,gsw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Fs,Fm',PhiPS2,ETR,Fv'/Fm',PhiCO2,NPQ,Qin,Qabs,alpha,convert,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Fan_speed,State
1/18/20,control,21,16,TETBAL,0.000445658,1.976897932,396.697,318.0308889,31.19922234,0.043853558,0.027154769,82.04924554,26.61153876,25.8906,3.352476634,69.78552735,2.374069459,3.401951019,0.978407175,-19.6535244,29.78270831,2.852487021,95.03091647,2395.357308,2530.91,0.053558875,11.28214069,0.68504609,0.005111417,0.402942025,500.131,421.2986434,0.842376584,0.194753168,6,396.697,399.926,24.2002,23.5482,400.19,97.9014,0.199833,26.1382,25.8906,10020,5-May
1/18/20,control,29,2,TETBAL,0.002365403,0.792877241,397.271,386.0534082,37.8732828,0.258685793,0.153269646,82.00237698,25.89428842,25.8121,3.336922869,71.16720861,2.410389246,3.38693802,0.926533622,-104.314286,30.25898597,2.892887206,10.83996411,1524.565385,1556.64,0.020605031,4.337977334,0.604430054,0.002302313,1.281015521,499.848,421.0600162,0.842376115,0.19475223,6,397.271,399.867,24.5698,21.1127,400.443,97.9031,0.200639,26.0634,25.8121,10035,5-Mar
1/18/20,control,29,3,MANBID,0.000265263,0.935100201,398.4,329.8358062,32.35406227,0.024199164,0.015047028,82.02847503,26.54992925,25.9088,3.356091759,68.25916662,2.305599567,3.377714205,1.050492192,-11.69811595,13.07673055,1.249335125,84.65642476,624.3992692,663.789,0.05934074,12.49700317,0.521594965,0.002639243,4.349169691,500.008,421.1947162,0.842375954,0.194751909,6,398.4,399.961,23.5046,23.1161,400.044,97.8916,0.199819,26.0173,25.9088,10050,5-May
1/18/20,control,29,8,GUAGUI,0.00063613,2.646197003,395.628,321.1497622,31.49955821,0.062576051,0.038590857,82.01277258,26.50268496,25.8629,3.346981021,69.68010132,2.363709374,3.392230105,0.983271646,-28.05334164,27.03729478,2.613013878,83.60973959,1476.790769,1637.01,0.097873092,20.60789543,0.610179535,0.006703001,1.169027679,499.913,421.1146281,0.84237583,0.194751659,6,395.628,399.972,24.0989,23.1683,400.258,97.8825,0.201204,26.0898,25.8629,9885,5-May
1/18/20,control,29,10,INGLAU,0.000585893,2.879851975,395.353,310.006358,30.40826139,0.058581674,0.0361641,82.05227326,26.60947854,25.7792,3.330422925,69.30089141,2.364056509,3.411293075,0.966366416,-25.83788015,48.95883882,4.668907691,109.8421396,1903.061154,2076.31,0.083440742,17.57740137,0.57115267,0.007254405,0.710110725,500.15,421.314601,0.842376489,0.194752978,6,395.353,400.021,24.1011,23.2433,399.934,97.8902,0.198954,26.1846,25.7792,10080,5-May
1/18/20,control,29,11,PREMON,2.50E-05,0.26884762,399.774,206.8789864,20.29151375,0.00229383,0.00143313,82.05147366,26.56163577,26.0891,3.392089692,69.29575381,2.352200894,3.394437271,1.039888797,-1.104368529,1.920230838,0.134899318,83.00223529,428.0021923,441.464,0.030493557,6.423706961,0.485620572,0.001057123,7.043056738,500.152,421.3156857,0.842375289,0.194750579,3.6,399.774,400.025,23.9815,23.9595,399.957,97.8837,0.200277,26.1008,26.0891,9960,5-May
1/18/20,control,29,12,INGLAU,0.000783122,3.655051117,394.037,312.9553591,30.69558453,0.07889481,0.048492875,82.02521157,26.53406399,25.9153,3.3573837,70.219435,2.393763412,3.408975609,0.963620288,-34.53569746,30.94221975,2.970884691,81.40261854,2087.393462,2326.56,0.102798354,21.64831274,0.628808198,0.009097262,0.526167389,499.991,421.1801434,0.84237545,0.194750899,6,394.037,399.986,24.4055,23.2588,399.761,97.8829,0.200049,26.1731,25.9153,9990,5-May
1/18/20,control,29,13,MANBID,-0.00013553,1.638322495,397.66,606.318745,59.46463027,-0.012010315,-0.007525627,82.04356592,26.91648137,26.1617,3.406679652,68.19411785,2.335554883,3.424862666,1.071124769,5.976868035,10.89101771,1.040005444,99.95145711,1290.743077,1401,0.078698732,16.57676474,0.559086367,0.004308047,1.534418273,500.099,421.2714586,0.842376127,0.194752254,6,397.66,400.036,23.814,24.0124,400.108,97.8758,0.199067,26.2518,26.1617,10095,5-May
1/18/20,control,29,14,PREMON,0.000104168,0.97499189,398.843,227.3834189,22.29868013,0.00941779,0.005876651,81.99704945,26.6176523,26.2344,3.421344597,69.56849687,2.366686188,3.401951019,1.054658408,-4.593799149,-14.42096895,-1.110188804,61.87209256,1288.45,1340.24,0.038642333,8.134776053,0.574046439,0.002735028,1.64931654,499.811,421.0292434,0.842376905,0.19475381,4.5,398.843,399.986,24.1335,24.0192,400.212,97.8657,0.20073,26.1382,26.2344,9915,5-May
1/18/20,control,29,16,GUAGUI,0.001091866,3.629376482,394.014,334.3734806,32.79257333,0.110585491,0.067521666,82.00355239,26.37078249,25.8698,3.348349227,70.13446308,2.382416409,3.396926853,0.965932818,-48.15128924,29.18147695,2.803456508,65.83719661,2142.797692,2331.13,0.080790135,17.00889507,0.603376903,0.009038803,0.523175456,499.852,421.063662,0.842376667,0.194753335,6,394.014,400.106,24.2926,22.6939,399.828,97.871,0.200693,26.1132,25.8698,9975,5-May
1/18/20,drought,24,4,TETBAL,0.000737254,4.081499031,393.3,298.8820723,29.314394,0.074655924,0.045930431,82.03063477,26.49155199,25.8174,3.337971008,70.05646788,2.3801891,3.39752941,0.957781908,-32.51291643,35.97286232,3.440695518,88.93127617,1711.904615,1966.94,0.129660988,27.30682564,0.647127009,0.01010921,0.805199955,500.018,421.2034162,0.842376507,0.194753014,6,393.3,399.863,24.2678,23.1878,399.646,97.8808,0.199335,26.1162,25.8174,10035,5-May
1/18/20,drought,24,5,MANBID,0.000227899,2.555961037,397.659,198.0868146,19.42912514,0.021105121,0.013147354,82.02272372,26.38327796,26.0423,3.382713547,69.77117502,2.350570591,3.368970912,1.032142956,-10.05036162,-11.29156946,-0.792561704,59.88823094,1170.565,1313.11,0.108555262,22.86009673,0.626672556,0.006487873,1.704053735,499.979,421.1697586,0.842374897,0.194749794,3.6,397.659,400.041,23.9649,23.7647,399.988,97.8832,0.200689,25.9735,26.0423,9960,5-May
1/18/20,drought,24,6,GUAGUI,0.001118778,2.552579869,398.225,353.5003375,34.66967958,0.108014528,0.066475328,81.99982074,25.98234042,25.7295,3.320624834,69.41639759,2.31606969,3.336487877,1.004555144,-49.33809081,14.30411332,0.923979553,47.88982281,668.9490385,725.52,0.077972987,16.41492348,0.54840666,0.006481822,3.894034623,499.825,421.0412891,0.84237741,0.194754821,2.4,398.225,400.023,23.6152,22.9601,400.192,97.8753,0.200079,25.8099,25.7295,10035,5-May
1/18/20,drought,24,7,MANBID,9.38E-05,0.736143951,398.947,258.7892762,25.37752935,0.008772005,0.005472246,82.05553342,26.68438976,26.0702,3.388300443,69.81901151,2.368729662,3.392671438,1.019570781,-4.134673628,2.616151676,0.25131595,80.78832742,1407.710769,1501.07,0.062195121,13.10263823,0.570519696,0.002166135,1.365459306,500.181,421.3397434,0.842374547,0.194749094,6,398.947,400.107,24.1553,24.0181,400.111,97.8624,0.200123,26.092,26.0702,9990,5-May
1/18/20,drought,24,8,PREMON,0.002984299,0.27290649,397.769,389.9551823,38.24134647,0.316433442,0.185352259,81.98928178,25.72189498,25.8145,3.337397462,69.81038575,2.36923543,3.393815125,0.968162032,-131.6075886,34.12613123,3.260710603,-12.23146497,1656.182692,1720.47,0.037366131,7.86540492,0.573860631,0.001067579,1.063808145,499.766,420.9911315,0.842376495,0.19475299,6,397.769,399.958,24.1596,19.7932,400.174,97.8666,0.199404,26.0977,25.8145,10050,5-May
1/18/20,drought,24,11,INGLAU,0.000253281,1.808322066,397.068,281.4891705,27.60248492,0.026368782,0.01638929,81.98425838,26.68699597,25.5326,3.282054095,69.34362566,2.361324088,3.405250396,0.920730007,-11.1697081,75.55701421,7.153513229,153.5250777,1716.645769,1854.83,0.074499674,15.68096396,0.597990112,0.004714991,0.914310206,499.738,420.9673162,0.842376038,0.194752075,6,397.068,399.93,24.0807,23.7101,400.187,97.8606,0.198181,26.1546,25.5326,10170,5-May
1/18/20,drought,24,12,INGLAU,0.000656528,3.076783629,394.995,312.9042315,30.6822506,0.065398041,0.040311005,82.03143106,26.62339604,25.9167,3.357662021,69.81407358,2.386534961,3.418415283,0.97112706,-28.95287278,36.38471283,3.494918929,92.95819004,1464.929231,1648.42,0.111313118,23.44326058,0.584717487,0.007723692,1.154014147,500.03,421.212901,0.842375259,0.194750519,6,394.995,399.998,24.3384,23.3778,400.093,97.8569,0.199462,26.2199,25.9167,9990,5-May
1/18/20,drought,24,13,TETBAL,0.000413952,3.28361105,394.873,257.3631157,25.2376049,0.040120954,0.024860817,82.0219481,26.70390441,26.016,3.377454416,69.80226719,2.385511203,3.417526821,0.991943213,-18.25526125,23.74397924,2.300686499,89.81135259,1752.613846,1968.53,0.109683954,23.09755252,0.634732516,0.008215643,0.803741878,499.974,421.1655705,0.842374944,0.194749889,6,394.873,400.04,24.3265,23.7211,400.279,97.8607,0.201545,26.2155,26.016,9870,5-May
1/18/20,drought,1,4,INGLAU,0.000443916,2.15486622,396.552,311.1279463,30.50859007,0.043707877,0.027064291,82.0026844,26.60707798,25.8657,3.347536176,69.69578907,2.370091737,3.400624009,0.977444439,-19.5766999,31.843364,3.062829044,97.33217755,1668.274615,1780.11,0.062824985,13.22643121,0.578554134,0.005537028,0.994663251,499.843,421.0564044,0.842377315,0.19475463,6,396.552,400.049,24.1703,23.5204,399.926,97.858,0.200019,26.1316,25.8657,9960,5-May
1/18/20,drought,1,5,MANBID,0.000102375,1.005830928,398.422,228.2650799,22.38361781,0.009779947,0.00609972,82.05323691,26.58494292,25.841,3.342641685,69.47093392,2.343490861,3.373340084,0.999150824,-4.51475808,18.5287251,1.777055744,97.84425967,1352.677308,1397.56,0.032115038,6.765263288,0.56089184,0.002806374,1.540656573,500.149,421.3143586,0.842377689,0.194755377,6,398.422,399.992,23.8986,23.7487,399.982,97.8597,0.200055,25.9954,25.841,9990,5-Apr
1/18/20,drought,1,12,INGLAU,0.000287004,1.519163583,397.599,307.4222743,30.14349826,0.028926796,0.017968446,82.00967316,26.69406596,25.7511,3.324880061,69.64671899,2.373496124,3.407908022,0.951383938,-12.65688535,50.10587876,4.797966597,124.2566332,1112.554615,1178.94,0.056309384,11.85596597,0.46438326,0.004026822,2.011790252,499.897,421.1008976,0.842375325,0.194750649,6,397.599,400.049,24.2064,23.7863,399.986,97.8524,0.200021,26.1678,25.7511,10020,5-May
1/18/20,drought,1,13,MANBID,0.000677876,4.111672441,394.611,283.7366813,27.81787933,0.063348931,0.039157764,82.02828701,26.52210332,26.1255,3.399397932,69.3873692,2.36792982,3.41262372,1.031468112,-29.89434718,9.592816065,0.757993382,62.48474928,2349.458846,2595.69,0.094861541,19.9778001,0.653101873,0.01018095,0.367929144,500.014,421.1991467,0.842374707,0.194749414,4.8,394.611,399.862,24.1524,23.3592,400.305,97.8419,0.199281,26.1912,26.1255,10050,5-May
1/18/20,drought,5,5,TETBAL,0.000436338,2.260959829,396.281,304.5058139,29.85352223,0.042463717,0.026301769,82.0286868,26.73403702,26.0079,3.375836122,69.69298415,2.387706767,3.426036058,0.988129355,-19.24249765,30.02245238,2.880097299,95.68873882,3085.244615,3269.99,0.056497232,11.8982777,0.713674965,0.005787044,0.085850415,500.013,421.1986044,0.842375307,0.194750614,6,396.281,399.932,24.3546,23.716,399.979,97.84,0.199252,26.2576,26.0079,10020,5-May
1/18/20,drought,5,10,MANBID,7.59E-05,1.272068188,397.967,94.62195635,9.276017947,0.006818186,0.00425512,82.01000127,26.89508482,26.3645,3.447725835,69.51619672,2.386647916,3.433225677,1.061077919,-3.348581485,-8.504976555,-0.82516421,69.33127902,2430.078462,2564.48,0.052408885,11.03475849,0.63308741,0.003440024,0.38457699,499.899,421.1025824,0.842375325,0.194750649,6,397.967,399.92,24.3455,24.2344,400.088,97.8319,0.200505,26.2931,26.3645,9885,5-May
1/18/20,drought,5,16,INGLAU,0.000156613,1.352924373,397.826,245.027416,24.01913099,0.014740002,0.009183749,82.02408716,26.86542293,26.1515,3.40462652,69.60114017,2.390185076,3.434117702,1.014441444,-6.906622238,17.62420128,1.685547449,94.42721365,1461.443077,1557.3,0.06155328,12.96216591,0.492544789,0.003631462,1.280048802,499.977,421.1689739,0.842376697,0.194753394,6,397.826,399.948,24.3831,24.154,400.159,97.8271,0.1992,26.2975,26.1515,10080,5-Apr
1/18/20,control,2,1,SCHMOR,0.000784999,1.364350423,397.489,362.3099169,35.51839765,0.076859546,0.047260221,82.03793095,26.47744142,25.7479,3.324249357,68.67400095,2.33321938,3.39752941,0.991029977,-34.61846958,44.09867659,4.239513047,95.757651,621.9887692,672.974,0.075761071,15.9569595,0.535821592,0.003657938,4.276162229,500.067,421.2442976,0.842375717,0.194751434,6,397.489,400.001,23.8003,22.652,400.409,97.8327,0.200492,26.1162,25.7479,9960,5-May
1/18/20,control,2,4,TETBAL,0.000786722,2.563393337,395.558,335.6464311,32.90499047,0.077413397,0.047587149,81.9988094,26.47209893,25.8202,3.338524858,69.26659256,2.352253915,3.395942876,0.986270942,-34.69445089,34.13911678,3.317399588,84.76087487,2146.473462,2280.32,0.058696384,12.35671833,0.681799046,0.006507548,0.557114791,499.822,421.0384858,0.842376858,0.194753715,6,395.558,399.87,23.9941,22.8423,399.989,97.8327,0.20198,26.1083,25.8202,9810,5-May
1/18/20,control,2,5,GUAGUI,0.001338563,1.999347121,396.173,364.2431767,35.70615543,0.12914833,0.078556009,82.02281939,26.2957672,25.7085,3.316492369,67.61375557,2.297862806,3.398513788,1.018629563,-59.03061491,49.55386865,4.748630059,77.29470319,1332.858077,1424.47,0.064312989,13.5431018,0.599949455,0.005166375,1.492660428,499.969,421.1622586,0.842376745,0.194753489,6,396.173,399.965,23.4408,21.4813,400.261,97.8284,0.199944,26.1211,25.7085,10005,5-May
1/18/20,control,2,6,MANBID,0.000330106,2.761794506,395.754,243.3137564,23.85308162,0.030287429,0.018809171,82.06839619,26.71524744,26.1306,3.400422987,68.96134101,2.355547352,3.415750502,1.044875634,-14.55767211,9.224026381,0.878070851,77.6128213,2228.609615,2452.26,0.091201742,19.21618172,0.694852911,0.006972789,0.447937821,500.251,421.3994434,0.842376014,0.194752028,6,395.754,400.093,24.0278,23.5445,399.968,97.8353,0.19895,26.2067,26.1306,10140,5-May
1/18/20,control,2,8,TETBAL,0.000295531,0.955940678,398.337,337.2205655,33.05957495,0.028037133,0.017419714,82.03999501,26.70408185,26.0468,3.383614115,69.58701509,2.373634679,3.411031031,1.009979436,-13.03292597,16.51194006,1.574142776,87.09315188,1141.852692,1202.43,0.050379072,10.6113565,0.589797327,0.002688302,1.952953602,500.087,421.2604976,0.842374422,0.194748844,6,398.337,399.948,24.212,23.7793,399.874,97.837,0.198465,26.1833,26.0468,10110,5-May
1/18/20,control,2,9,PREMON,0.000584182,1.201028229,397.898,356.6190341,34.9574667,0.055750977,0.034434387,82.04349423,26.62583739,26.0903,3.392330404,69.75968555,2.381578218,3.41397499,1.010752186,-25.76242676,12.90934171,1.241224278,70.43163345,755.1784615,800.394,0.056491601,11.89921248,0.538077497,0.003269996,3.436215164,500.102,421.2736857,0.842375527,0.194751054,6,397.898,400.048,24.2957,23.4408,400.039,97.8246,0.20008,26.1979,26.0903,9990,5-May
1/18/20,control,2,10,GUAGUI,0.000646902,1.613693375,397.121,348.2889698,34.13815706,0.061568902,0.037983206,82.01725612,26.55632635,25.9173,3.357781307,68.80744129,2.342581008,3.404546027,1.015200299,-28.52838888,28.16381755,2.694038552,84.34672334,1606.083846,1703.85,0.057379554,12.08220824,0.622396338,0.004250982,1.083939314,499.934,421.1328705,0.842376935,0.19475387,6,397.121,399.927,23.8998,22.9526,399.984,97.8181,0.198662,26.1511,25.9173,10050,5-May
1/18/20,control,2,11,PREMON,0.000306234,1.810697752,397.151,291.5476717,28.57620335,0.029213232,0.01814478,82.00948844,26.75197533,26.0754,3.389342619,69.72291604,2.384855383,3.420475675,1.004487236,-13.50490703,18.5207905,1.784703159,88.81007507,1284.936923,1358.9,0.054428639,11.45980721,0.569269262,0.004719205,1.612936934,499.889,421.0947586,0.842376525,0.19475305,6,397.151,400.049,24.3314,23.8833,400.066,97.8147,0.200843,26.2301,26.0754,9960,5-May
1/18/20,control,2,8,TETBAL,0.000297276,0.926824767,398.64,341.9332009,33.51299816,0.029439797,0.01828532,82.023595,26.72208586,25.852,3.344820645,69.61683936,2.376996401,3.414398619,0.967824244,-13.10985477,41.91831858,4.009617053,114.8416759,1413.303846,1474.94,0.041788923,8.800046072,0.578694727,0.002619771,1.407365723,499.974,421.1664467,0.842376697,0.194753394,6,398.64,400.208,24.2525,23.8174,399.999,97.8107,0.199666,26.2,25.852,10050,5-May
1/18/20,control,2,12,MANBID,0.000501336,2.282719257,396.163,313.8554473,30.76197077,0.048330055,0.029896382,82.02992753,26.7105417,26.0491,3.384074486,69.64219566,2.385346786,3.425145866,0.9987277,-22.10889857,24.38425455,2.354570706,86.65985422,1530.328462,1668.32,0.082712872,17.41964391,0.638546562,0.00583858,1.128320706,500.024,421.2075705,0.842374707,0.194749414,6,396.163,399.886,24.337,23.6031,399.892,97.8125,0.200681,26.2532,26.0491,9930,5-May
1/18/20,control,2,14,INGLAU,0.001013905,3.78714681,393.786,327.2031511,32.06808405,0.101969756,0.062368227,82.00941675,26.59325829,25.9717,3.368612022,69.80199012,2.398653906,3.436368937,0.969958116,-44.71322794,40.24820587,3.88617113,81.43056581,1982.068846,2200.07,0.099088281,20.86288818,0.612866863,0.009412753,0.613912285,499.892,421.0969857,0.842375925,0.194751849,6,393.786,400.068,24.4744,22.9902,399.848,97.8056,0.201048,26.3086,25.9717,9930,5-May
1/18/20,control,2,16,INGLAU,0.00051492,3.522296615,394.481,278.1183584,27.25608055,0.051372967,0.031758165,82.04166591,26.79255784,25.97,3.368273101,69.78974298,2.402639838,3.442683316,0.965633263,-22.70796696,44.16524913,4.265151009,107.7640991,1727.346154,1909.85,0.095559257,20.12745992,0.576040003,0.008780482,0.859161714,500.08,421.256101,0.842377422,0.194754843,6,394.481,400.074,24.5163,23.7622,399.652,97.8009,0.200831,26.3397,25.97,9930,5-May
1/18/20,drought,6,1,TETBAL,0.000403476,1.381277358,397.665,340.8291119,33.40406515,0.043475939,0.02692418,82.0138763,26.85241497,25.4668,3.269252082,68.91452953,2.37637666,3.448295557,0.892875423,-17.7932914,108.7991422,10.36414347,183.3838706,1404.843846,1486.12,0.054690169,11.51557567,0.552135763,0.003699208,1.389255242,499.92,421.120501,0.842375782,0.194751564,6,397.665,399.979,24.2467,23.6558,399.756,97.809,0.199251,26.3673,25.4668,10095,5-May
1/18/20,drought,6,2,INGLAU,0.000701784,3.177509112,394.912,318.1634956,31.1857476,0.072562464,0.044661737,82.03812204,26.75593421,25.8631,3.347020672,69.89270331,2.410291878,3.448560098,0.936728794,-30.94866486,60.83119306,5.829568385,117.7502186,1872.017308,2052.66,0.088004196,18.53557082,0.582590395,0.007962257,0.729813997,500.065,421.2428891,0.842376269,0.194752539,6,394.912,400.091,24.5903,23.5641,400.23,97.8183,0.199694,26.3686,25.8631,10035,5-May
1/18/20,drought,6,3,SCHMOR,0.000524242,2.364861428,396.1,313.0605295,30.67864521,0.049665386,0.030717286,82.02735062,26.8003263,26.2368,3.42182966,69.8186217,2.405848097,3.445854471,1.015981562,-23.11905332,14.3160301,1.36904579,74.59337319,1947.883846,2066.93,0.057595639,12.12916773,0.623799548,0.00603394,0.717871433,499.994,421.1835467,0.842377202,0.194754404,6,396.1,399.961,24.5505,23.783,399.769,97.7966,0.19929,26.3553,26.2368,10095,5-May
1/18/20,drought,6,4,GUAGUI,0.000550337,2.120891647,396.646,328.3340327,32.17822847,0.054986869,0.033967451,82.05140528,26.75946735,25.9445,3.363192857,69.73937994,2.398073285,3.43862146,0.965119572,-24.26986979,44.96219542,4.327615935,107.0713468,1393.685769,1500.34,0.071086708,14.97467595,0.619392938,0.005453089,1.366610235,500.141,421.3073434,0.842377136,0.194754273,6,396.646,400.153,24.469,23.6641,400.202,97.8044,0.200148,26.3197,25.9445,9975,5-May
1/18/20,drought,6,7,TETBAL,0.000978451,3.541571949,394.129,329.4466751,32.28443166,0.098388175,0.060226089,82.01300832,26.55440895,25.9568,3.365642491,69.94650158,2.396519745,3.426218167,0.969122747,-43.14966859,36.1396427,3.479001644,78.48198408,2426.094231,2649.28,0.084243934,17.73811812,0.674605931,0.008829233,0.340258485,499.911,421.1132434,0.84237643,0.19475286,6,394.129,400.017,24.4553,23.0242,400.191,97.7954,0.200525,26.2585,25.9568,9970,5-Apr
1/18/20,drought,6,10,INGLAU,0.00073019,1.573770972,397.291,359.069996,35.18792603,0.07874275,0.048400475,82.01005229,26.59388454,25.5111,3.277866258,69.58484391,2.378024508,3.417446062,0.89984175,-32.20139617,84.44638743,8.098168399,142.353212,1917.745,1995.95,0.039181843,8.249640286,0.568576367,0.004156558,0.778962399,499.889,421.0950586,0.842377125,0.19475425,6,397.291,400.086,24.2662,23.1978,400.115,97.7971,0.2003,26.2151,25.5111,9990,5-May
1/18/20,drought,6,11,MANBID,0.000232077,1.62170868,397.442,286.6817457,28.09405968,0.024703203,0.015358338,82.05499685,26.63215245,25.4334,3.262770505,69.67821306,2.363030399,3.39134759,0.899740106,-10.23459828,78.12877802,7.492202374,157.441379,2532.576538,2650.51,0.04449463,9.373318851,0.649591965,0.004268082,0.339636523,500.16,421.323601,0.842377641,0.194755282,6,397.442,400.012,24.1132,23.7736,400.143,97.7974,0.199979,26.0854,25.4334,9975,5-May
